run,type,time,cluster,distance.mean,distance.sd,distance.q0,distance.q1,distance.q2,distance.q3,distance.q4,count
5,bkm,45.257000,12,6.755109,3.746685,1.402262,3.110343,7.136553,9.306172,15.398378,219
5,bkm,45.257000,13,21.908165,13.141151,3.360957,9.503438,23.789882,31.032618,48.365145,23
5,bkm,45.257000,14,9.169438,5.440876,1.822621,4.770324,8.204352,12.630742,22.535258,126
5,bkm,45.257000,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,bkm,45.257000,16,1.037980,0.421069,0.373343,0.642335,0.981694,1.382075,1.867316,3400
5,bkm,45.257000,17,1.302891,0.493166,0.518386,0.836908,1.249908,1.687430,2.449803,2947
5,bkm,45.257000,18,1.595758,0.648120,0.614051,1.018690,1.531242,2.091797,3.187139,2322
5,bkm,45.257000,19,19.243351,5.578057,8.935381,19.400723,19.841620,22.732429,25.306600,5
5,skm,5.362000,0,0.326986,0.125214,0.178048,0.245913,0.279383,0.384063,0.888861,80
5,skm,5.362000,1,0.457002,0.130611,0.000000,0.332211,0.423530,0.564564,0.718724,250
5,skm,5.362000,2,0.424521,0.114478,0.246815,0.326277,0.399198,0.507015,0.716740,613
5,skm,5.362000,3,0.499462,0.054958,0.000000,0.470965,0.503631,0.521749,0.579237,151
5,skm,5.362000,4,0.496562,0.133766,0.279154,0.389455,0.458973,0.588034,0.810472,841
5,skm,5.362000,5,0.508568,0.111945,0.319420,0.418223,0.471840,0.563097,0.814787,962
5,skm,5.362000,6,0.510331,0.078237,0.347681,0.447357,0.488437,0.557508,0.729585,833
5,skm,5.362000,7,0.203549,0.203549,0.000000,0.101775,0.203549,0.305324,0.407099,2
5,skm,5.362000,8,0.608401,0.130948,0.000000,0.621488,0.640606,0.650138,0.697937,24
5,skm,5.362000,9,0.534436,0.068541,0.378442,0.481882,0.523334,0.579307,0.793195,860
5,skm,5.362000,10,0.541387,0.054670,0.386659,0.503175,0.539974,0.579005,0.702848,747
5,skm,5.362000,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,14,0.564431,0.062758,0.387242,0.520131,0.559594,0.609117,0.729869,813
5,skm,5.362000,15,0.613826,0.139470,0.000000,0.628806,0.640647,0.650332,0.705764,21
5,skm,5.362000,16,0.597759,0.065042,0.404761,0.544712,0.587376,0.642399,0.799183,801
5,skm,5.362000,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,21,0.626839,0.059769,0.487025,0.583368,0.622528,0.668587,0.817841,784
5,skm,5.362000,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,23,0.673118,0.071612,0.509702,0.620032,0.662712,0.716001,0.893690,774
5,skm,5.362000,24,0.753036,0.230138,0.000000,0.789121,0.805809,0.849597,0.883515,12
5,skm,5.362000,25,0.523158,0.369947,0.000000,0.390119,0.780238,0.784736,0.789235,3
5,skm,5.362000,26,0.702925,0.072379,0.527060,0.648559,0.695362,0.752333,0.964959,830
5,skm,5.362000,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,28,0.807799,0.069747,0.426971,0.760336,0.804376,0.851906,1.013080,395
5,skm,5.362000,29,0.744180,0.082375,0.537147,0.674401,0.734158,0.803585,0.984453,807
5,skm,5.362000,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,31,0.295148,0.295148,0.000000,0.147574,0.295148,0.442722,0.590297,2
5,skm,5.362000,32,0.774972,0.079510,0.593760,0.711759,0.761372,0.823592,1.082735,661
5,skm,5.362000,33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,36,0.819960,0.096093,0.612137,0.746678,0.808555,0.880718,1.130185,713
5,skm,5.362000,37,0.890613,0.116447,0.658378,0.803198,0.861814,0.977801,1.191855,650
5,skm,5.362000,38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,39,0.908942,0.096347,0.707324,0.836500,0.896927,0.973033,1.190809,442
5,skm,5.362000,40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,41,0.927958,0.093109,0.667841,0.854549,0.917064,0.997304,1.289393,418
5,skm,5.362000,42,0.846996,0.424861,0.000000,0.993815,1.070204,1.083617,1.087343,5
5,skm,5.362000,43,0.808341,0.467304,0.000000,0.779304,1.066386,1.095423,1.100593,4
5,skm,5.362000,44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,45,0.956998,0.088473,0.727138,0.895060,0.942161,1.005746,1.240058,338
5,skm,5.362000,46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,47,0.953202,0.083933,0.745540,0.900440,0.951100,1.001984,1.231136,291
5,skm,5.362000,48,1.003769,0.093993,0.754050,0.925446,1.003271,1.066007,1.232740,253
5,skm,5.362000,49,0.545220,0.545220,0.000000,0.272610,0.545220,0.817830,1.090440,2
5,skm,5.362000,50,1.020694,0.096729,0.780619,0.957521,1.025049,1.081440,1.268386,203
5,skm,5.362000,51,1.013713,0.098192,0.800449,0.936224,0.999033,1.056315,1.355005,181
5,skm,5.362000,52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,53,1.031661,0.090473,0.845131,0.962703,1.013530,1.085403,1.413061,185
5,skm,5.362000,54,1.091248,0.111338,0.820418,0.996774,1.077578,1.158609,1.497705,194
5,skm,5.362000,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,56,1.110257,0.132458,0.821910,1.001549,1.100733,1.193031,1.520958,189
5,skm,5.362000,57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,58,1.170181,0.126160,0.862235,1.082753,1.161985,1.236380,1.614186,144
5,skm,5.362000,59,1.242867,0.196956,0.868667,1.099602,1.206680,1.380303,1.803603,195
5,skm,5.362000,60,1.405443,0.464770,0.000000,1.413680,1.535575,1.636602,1.757662,11
5,skm,5.362000,61,1.355493,0.173052,0.946131,1.226690,1.333508,1.490856,1.726577,160
5,skm,5.362000,62,1.443241,0.372354,0.000000,1.481932,1.516053,1.571568,1.771436,17
5,skm,5.362000,63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,64,1.272757,0.137565,0.993544,1.153933,1.252185,1.367665,1.604205,141
5,skm,5.362000,65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,68,1.288758,0.137270,1.012076,1.176584,1.283116,1.376066,1.612417,102
5,skm,5.362000,69,1.316411,0.161438,1.034657,1.196467,1.310606,1.408365,1.812468,92
5,skm,5.362000,70,0.549277,0.549277,0.000000,0.274638,0.549277,0.823915,1.098554,2
5,skm,5.362000,71,1.074340,0.759718,0.000000,0.800738,1.601475,1.611511,1.621546,3
5,skm,5.362000,72,1.381969,0.148077,1.072008,1.278711,1.379531,1.498481,1.842627,87
5,skm,5.362000,73,1.402111,0.150246,1.052666,1.313688,1.411981,1.523635,1.710617,81
5,skm,5.362000,74,1.496471,0.143624,1.135057,1.433508,1.529789,1.585303,1.844725,47
5,skm,5.362000,75,1.179537,0.838795,0.000000,0.830146,1.660292,1.769306,1.878320,3
5,skm,5.362000,76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,77,1.606940,0.199932,0.874554,1.546890,1.642399,1.701998,1.915358,50
5,skm,5.362000,78,1.686623,0.399821,1.087991,1.384436,1.623499,1.848651,2.811065,71
5,skm,5.362000,79,1.775951,0.386760,1.267422,1.471040,1.653791,2.033483,2.751193,67
5,skm,5.362000,80,1.617210,0.730956,0.000000,1.807960,1.888729,2.004168,2.102121,6
5,skm,5.362000,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,82,1.635903,0.266079,1.168042,1.436206,1.605294,1.816762,2.498894,63
5,skm,5.362000,83,1.761734,0.629084,0.000000,1.913432,1.978494,2.015746,2.130372,9
5,skm,5.362000,84,1.826790,0.237632,1.167187,1.746742,1.832019,1.915653,2.361876,30
5,skm,5.362000,85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,86,1.898824,0.168004,1.606360,1.790891,1.890243,1.969678,2.323639,17
5,skm,5.362000,87,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,88,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,89,1.871959,0.399315,1.336697,1.619140,1.745751,2.068540,3.434895,64
5,skm,5.362000,90,2.691052,0.716412,0.000000,2.544495,2.761840,3.152728,3.381382,20
5,skm,5.362000,91,1.905773,0.301620,1.368384,1.657580,1.873419,2.148407,2.448509,41
5,skm,5.362000,92,1.822406,0.306836,1.370099,1.585129,1.785304,2.070044,2.551255,22
5,skm,5.362000,93,1.098865,1.098865,0.000000,0.549432,1.098865,1.648297,2.197729,2
5,skm,5.362000,94,1.986326,0.357022,1.498962,1.732627,1.882980,2.250297,2.724243,26
5,skm,5.362000,95,2.182723,0.490105,1.483334,1.717691,2.006529,2.540978,3.047842,21
5,skm,5.362000,96,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,97,2.339590,0.534009,1.663989,1.899830,2.228472,2.463755,3.731891,32
5,skm,5.362000,98,2.717705,0.697323,1.462021,2.124291,2.646787,3.400985,3.970864,24
5,skm,5.362000,99,2.326017,0.344263,1.706658,2.024212,2.295806,2.631439,2.963154,18
5,skm,5.362000,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,101,2.448563,0.580540,1.755989,1.943595,2.205717,2.822018,3.714708,28
5,skm,5.362000,102,2.442572,0.317695,1.992347,2.175359,2.431795,2.692980,3.117153,13
5,skm,5.362000,103,2.978284,0.752605,1.720848,2.640428,3.062905,3.435831,4.258715,11
5,skm,5.362000,104,3.050732,1.044042,0.000000,2.901472,3.060173,3.860095,4.211612,12
5,skm,5.362000,105,3.257012,0.684914,2.044497,2.792046,3.296681,3.612593,4.270359,9
5,skm,5.362000,106,2.792772,1.194133,0.000000,2.867726,2.924265,3.544572,3.800546,7
5,skm,5.362000,107,3.015095,1.198289,0.000000,3.171504,3.349007,3.547616,3.990891,8
5,skm,5.362000,108,2.760520,0.822040,2.100379,2.153208,2.503581,2.925163,4.873006,9
5,skm,5.362000,109,3.482300,1.006508,2.079930,2.467426,3.675849,4.382704,5.092917,12
5,skm,5.362000,110,3.397936,1.828254,0.000000,3.548135,3.795818,4.142834,5.502894,5
5,skm,5.362000,111,3.413130,1.145488,2.214480,2.601892,3.124604,4.000768,6.089704,15
5,skm,5.362000,112,3.284706,0.882202,2.209695,2.557595,3.137053,3.794384,5.146915,14
5,skm,5.362000,113,3.490964,0.797988,2.475834,2.718980,3.516467,4.276363,4.640024,10
5,skm,5.362000,114,4.427366,1.256392,2.950233,3.627967,4.276582,4.834068,7.231748,8
5,skm,5.362000,115,2.061385,2.061385,0.000000,1.030692,2.061385,3.092077,4.122770,2
5,skm,5.362000,116,2.206631,2.206631,0.000000,1.103315,2.206631,3.309946,4.413261,2
5,skm,5.362000,117,3.920961,0.854264,2.862200,3.348331,3.810791,4.196570,5.522641,6
5,skm,5.362000,118,3.261013,0.467610,2.687342,2.858898,3.294103,3.696218,3.768507,4
5,skm,5.362000,119,2.124987,0.000000,2.124987,2.124987,2.124987,2.124987,2.124987,2
5,skm,5.362000,120,2.950400,0.554088,2.523444,2.582574,2.690779,3.058605,3.896599,4
5,skm,5.362000,121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,122,4.976142,1.523684,3.081737,3.608294,4.641240,5.474058,7.526360,9
5,skm,5.362000,123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,125,2.827939,0.115862,2.712077,2.770008,2.827939,2.885870,2.943801,2
5,skm,5.362000,126,0.458103,0.458103,0.000000,0.229052,0.458103,0.687155,0.916207,2
5,skm,5.362000,127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,128,4.063076,0.000000,4.063076,4.063076,4.063076,4.063076,4.063076,2
5,skm,5.362000,129,2.673671,0.000000,2.673671,2.673671,2.673671,2.673671,2.673671,2
5,skm,5.362000,130,2.788626,0.000000,2.788626,2.788626,2.788626,2.788626,2.788626,2
5,skm,5.362000,131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,133,3.268011,0.423430,2.677550,3.077218,3.476886,3.563241,3.649596,3
5,skm,5.362000,134,4.540120,1.199564,3.240813,3.606897,4.339811,4.852055,6.661026,5
5,skm,5.362000,135,5.684288,1.142882,4.092292,5.124945,5.672988,6.232331,7.298885,4
5,skm,5.362000,136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,137,5.218699,1.559783,3.594927,4.026443,4.564458,6.328469,7.824777,6
5,skm,5.362000,138,3.742600,0.255521,3.463049,3.573560,3.684071,3.882376,4.080680,3
5,skm,5.362000,139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,140,3.463499,0.328498,3.101579,3.246897,3.392215,3.644459,3.896703,3
5,skm,5.362000,141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,142,3.522118,0.000000,3.522118,3.522118,3.522118,3.522118,3.522118,2
5,skm,5.362000,143,3.813247,0.000000,3.813247,3.813247,3.813247,3.813247,3.813247,2
5,skm,5.362000,144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,147,3.029471,0.000000,3.029471,3.029471,3.029471,3.029471,3.029471,2
5,skm,5.362000,148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,152,4.509648,0.000000,4.509648,4.509648,4.509648,4.509648,4.509648,2
5,skm,5.362000,153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,156,1.323053,0.000000,1.323053,1.323053,1.323053,1.323053,1.323053,2
5,skm,5.362000,157,4.891451,1.733577,3.445038,3.672694,3.900350,5.614657,7.328965,3
5,skm,5.362000,158,0.094590,0.000000,0.094590,0.094590,0.094590,0.094590,0.094590,2
5,skm,5.362000,159,2.217095,0.000000,2.217095,2.217095,2.217095,2.217095,2.217095,2
5,skm,5.362000,160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,skm,5.362000,161,0.871153,0.105678,0.623536,0.792951,0.858958,0.944024,1.204939,751
5,skm,5.362000,162,0.622693,0.063365,0.466761,0.571142,0.613350,0.664295,0.834116,783
5,bskm,5.477000,0,12.323780,7.285835,2.671581,5.291003,11.550607,18.645567,27.055534,29
5,bskm,5.477000,1,2.451151,1.406804,0.515437,1.246055,2.239334,3.356381,6.020470,6729
5,bskm,5.477000,2,4.919216,3.748744,0.847955,1.831530,3.589914,7.666997,13.876074,1628
5,bskm,5.477000,3,16.667437,7.304408,4.319774,11.701514,16.039563,20.251210,28.099153,9
5,bskm,5.477000,4,7.236535,3.950333,1.783136,3.771536,6.901120,10.868210,15.858492,102
5,bskm,5.477000,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
5,bskm,5.477000,6,9.664505,2.453986,4.938346,10.000924,10.546098,10.814538,12.022620,5
5,bskm,5.477000,7,19.243351,5.578057,8.935381,19.400723,19.841620,22.732429,25.306600,5
5,bskm,5.477000,8,16.389082,6.659855,4.024749,11.447822,17.517434,21.093055,27.031083,16
5,bskm,5.477000,9,7.884213,3.806605,1.222855,5.062825,8.262958,11.187909,14.050874,680
5,bskm,5.477000,10,1.995061,1.132812,0.348242,1.021224,1.910150,2.859787,6.121563,6817
5,bskm,5.477000,11,13.939928,4.671907,8.256245,10.480736,12.483092,16.577581,23.589331,8
5,bskm,5.477000,12,9.182474,4.941731,2.362962,3.939990,10.140367,13.740027,18.599473,41
5,bskm,5.477000,13,16.224037,4.991350,9.142307,13.126963,14.752251,19.622422,26.308478,18
5,bskm,5.477000,14,13.167368,7.530290,4.721732,6.622392,12.322542,18.867518,23.302654,4
5,bskm,5.477000,15,15.843868,1.513019,13.709633,15.280917,15.838654,16.401606,17.988533,4
5,bskm,5.477000,16,3.060560,1.620215,0.760676,1.517113,2.656939,4.427759,6.021843,2476
5,bskm,5.477000,17,9.249156,4.801508,1.839238,4.404756,9.775660,13.487006,18.402699,55
5,bskm,5.477000,18,7.574172,3.678258,1.508002,4.342241,8.015807,10.105923,14.004177,192
5,bskm,5.477000,19,15.156180,5.065414,4.673746,11.691676,15.799592,19.539807,20.647656,9
